studentid;emaildatum;anzahl_emails
31257543;13.10.2019;1
31236684;04.09.2019;1
31256568;04.09.2019;1
31235745;04.09.2019;1
31260042;04.09.2019;1
31233876;04.09.2019;1
31243911;04.09.2019;1
31221609;04.09.2019;1
30422922;04.09.2019;1
31241208;04.09.2019;1
31262385;13.10.2019;1
30060699;04.09.2019;1
31240866;13.10.2019;1
31261815;04.09.2019;1
31254183;13.10.2019;1
31260153;22.08.2019;1
31252257;22.08.2019;1
31251507;04.09.2019;1
28170420;22.08.2019;1
31250286;22.08.2019;1
31234260;22.08.2019;1
31250715;04.09.2019;1
31252185;22.08.2019;2
31237677;22.08.2019;1
31245378;04.09.2019;1
31233348;22.08.2019;1
31226799;05.09.2019;1
31226364;23.08.2019;1
31223559;23.08.2019;1
31234311;05.09.2019;1
31248930;05.09.2019;1
30540852;05.09.2019;2
31145967;05.09.2019;1
31250622;05.09.2019;1
31245495;05.09.2019;1
31228779;23.08.2019;1
31237548;23.08.2019;1
31232928;23.08.2019;1
31239309;05.09.2019;1
31231977;23.08.2019;1
31236153;05.09.2019;1
31234506;23.08.2019;1
31259451;05.09.2019;1
31255416;23.08.2019;1
30808614;23.08.2019;1
31235361;23.08.2019;1
31208460;05.09.2019;1
30343506;05.09.2019;1
31231467;05.09.2019;1
31242804;05.09.2019;1
31234332;23.08.2019;1
30712536;05.09.2019;1
31222899;23.08.2019;1
31237209;23.08.2019;1
31256532;05.09.2019;1
31225854;23.08.2019;1
31259001;06.09.2019;1
31250457;06.09.2019;1
30893037;06.09.2019;1
31239096;23.08.2019;1
31242246;06.09.2019;1
31244328;06.09.2019;1
31255077;06.09.2019;1
31240323;24.08.2019;1
31237794;24.08.2019;1
30850551;24.08.2019;1
31226202;06.09.2019;1
30207663;06.09.2019;1
31246305;24.08.2019;1
31248294;24.08.2019;1
31236861;06.09.2019;1
31237077;06.09.2019;1
31243551;06.09.2019;1
31245552;24.08.2019;2
31260210;24.08.2019;1
31246971;06.09.2019;1
31205742;24.08.2019;1
30850569;06.09.2019;1
31239435;06.09.2019;1
31261062;06.09.2019;1
31240839;24.08.2019;1
31248960;06.09.2019;1
31229388;06.09.2019;1
31261818;24.08.2019;1
31261842;24.08.2019;1
31236441;24.08.2019;1
31235361;24.08.2019;1
31254981;24.08.2019;1
31256133;24.08.2019;1
31229607;24.08.2019;1
30163392;24.08.2019;1
31259289;07.09.2019;1
31235460;07.09.2019;1
31253898;25.08.2019;1
31237152;25.08.2019;1
30673593;25.08.2019;1
31259169;25.08.2019;1
31259985;25.08.2019;1
30424293;25.08.2019;1
31235964;25.08.2019;1
31231575;25.08.2019;1
31238067;26.08.2019;1
31233264;26.08.2019;1
31233279;19.09.2019;1
31253181;19.09.2019;2
31245648;19.09.2019;1
31215384;19.09.2019;1
31224096;26.08.2019;1
31210983;19.09.2019;1
31232274;19.09.2019;1
31244391;27.08.2019;1
31224750;19.09.2019;1
31262253;27.08.2019;1
31256043;27.08.2019;1
31239630;27.08.2019;1
31242768;27.08.2019;1
31246668;20.09.2019;1
31253556;27.08.2019;1
31235523;20.09.2019;1
31236090;20.09.2019;1
31247598;20.09.2019;1
31225158;20.09.2019;1
31003197;28.08.2019;1
31224264;20.09.2019;1
31237410;28.08.2019;1
31246275;20.09.2019;1
31245711;28.08.2019;1
31258176;20.09.2019;1
31241010;28.08.2019;1
31261515;20.09.2019;1
31256568;20.09.2019;1
31234920;28.08.2019;1
31258791;20.09.2019;1
31247307;28.08.2019;1
31232775;28.08.2019;1
31236150;20.09.2019;1
31236927;28.08.2019;1
31130013;20.09.2019;1
31232358;21.09.2019;1
31249917;28.08.2019;1
31231470;28.08.2019;1
30374043;28.08.2019;1
30235875;28.08.2019;1
31253223;21.09.2019;1
31242771;28.08.2019;1
31245600;21.09.2019;1
30340182;21.09.2019;1
31261092;28.08.2019;1
31246002;28.08.2019;1
31204320;28.08.2019;1
31253955;28.08.2019;1
30430317;28.08.2019;1
31237143;21.09.2019;1
31243911;21.09.2019;1
31250004;28.08.2019;1
31249290;21.09.2019;1
28089288;21.09.2019;1
31225740;21.09.2019;1
31258995;21.09.2019;1
31226460;21.09.2019;1
31244553;22.09.2019;1
31245099;22.09.2019;1
27817416;22.09.2019;1
31249392;22.09.2019;1
31257993;07.09.2019;1
31248768;22.09.2019;1
31012128;07.09.2019;1
31227894;07.09.2019;1
31248717;07.09.2019;1
31252416;23.09.2019;1
31287366;07.09.2019;1
31227276;07.09.2019;1
31234434;23.09.2019;1
31259994;07.09.2019;1
31245780;07.09.2019;1
31254981;24.09.2019;1
31236015;24.09.2019;1
31237359;08.09.2019;1
31006476;08.09.2019;1
31259895;08.09.2019;1
31205943;08.09.2019;1
31246068;08.09.2019;1
30775464;08.09.2019;1
31262580;08.09.2019;1
31008366;25.09.2019;1
31237119;08.09.2019;2
31261908;25.09.2019;1
31250796;25.09.2019;1
30837972;08.09.2019;1
27986154;25.09.2019;1
30574173;08.09.2019;1
31259001;08.09.2019;1
31251576;25.09.2019;1
30798630;08.09.2019;1
31233240;08.09.2019;1
31256568;25.09.2019;1
31239633;25.09.2019;1
31222647;08.09.2019;1
31235523;08.09.2019;1
31262298;25.09.2019;1
31216455;25.09.2019;1
31228341;25.09.2019;1
31256370;25.09.2019;1
31177077;08.09.2019;1
31231899;08.09.2019;1
30540852;08.09.2019;1
31232847;25.09.2019;1
31254690;25.09.2019;1
31246368;25.09.2019;1
31228806;09.09.2019;2
31222815;26.09.2019;1
31236891;26.09.2019;1
31260351;10.09.2019;1
31248012;26.09.2019;1
30692310;26.09.2019;1
30126144;26.09.2019;1
31244031;10.09.2019;1
31259220;26.09.2019;1
31236684;26.09.2019;1
31243551;10.09.2019;1
31236237;10.09.2019;1
31255920;11.09.2019;1
31256667;11.09.2019;1
31251435;11.09.2019;1
31229211;26.09.2019;1
31246146;26.09.2019;2
30208269;26.09.2019;2
31221183;11.09.2019;1
31246332;27.09.2019;1
31224801;11.09.2019;1
31238556;27.09.2019;1
31222521;11.09.2019;1
31255482;27.09.2019;1
31262271;11.09.2019;1
31284249;27.09.2019;1
31223622;11.09.2019;1
31225680;11.09.2019;1
31258632;11.09.2019;1
31262298;11.09.2019;1
30712536;11.09.2019;1
31259073;27.09.2019;1
31233684;11.09.2019;1
31237410;27.09.2019;1
31226799;11.09.2019;1
31230096;28.09.2019;1
31243518;28.09.2019;1
31247655;28.09.2019;1
31249659;28.09.2019;1
31251951;28.09.2019;1
31247703;28.09.2019;1
28015575;28.09.2019;1
30188811;28.09.2019;1
30715932;12.09.2019;1
31260105;12.09.2019;1
31256355;12.09.2019;1
31234674;28.09.2019;1
31288113;28.09.2019;1
31247124;28.09.2019;1
30227517;12.09.2019;1
31228980;12.09.2019;1
31248441;28.09.2019;1
31236231;12.09.2019;1
31232478;28.09.2019;1
31245831;28.09.2019;1
31241640;12.09.2019;1
31252107;28.09.2019;1
31260423;12.09.2019;1
31236486;12.09.2019;1
31204182;12.09.2019;1
31236477;28.09.2019;1
31232100;12.09.2019;1
31255080;12.09.2019;1
31247214;12.09.2019;1
30888678;12.09.2019;1
27893613;12.09.2019;1
31226289;12.09.2019;1
31244715;13.09.2019;1
31218486;13.09.2019;1
31260969;29.09.2019;1
31241112;13.09.2019;1
31175892;29.09.2019;1
27474636;29.09.2019;1
31260822;13.09.2019;1
31246554;29.09.2019;1
31018401;13.09.2019;1
31246653;29.09.2019;1
31278024;13.09.2019;1
31245990;13.09.2019;1
27620070;13.09.2019;1
31244829;30.09.2019;2
31238250;13.09.2019;1
31232349;30.09.2019;1
30806802;13.09.2019;1
31226757;13.09.2019;1
31135368;30.09.2019;1
31259199;13.09.2019;1
31226742;13.09.2019;1
27278922;14.09.2019;1
31237413;14.09.2019;1
31239072;14.09.2019;1
27302823;14.09.2019;1
31238523;14.09.2019;2
31249239;14.09.2019;1
31256562;14.09.2019;1
31212420;14.09.2019;1
31245984;14.09.2019;1
31242339;14.09.2019;1
31212867;14.09.2019;1
31236927;14.09.2019;1
31255659;14.09.2019;1
31233684;14.09.2019;1
31246002;14.09.2019;1
31246332;14.09.2019;1
31258026;15.09.2019;1
31262193;15.09.2019;1
30239652;15.09.2019;1
31287264;15.09.2019;3
31255986;15.09.2019;1
31252416;15.09.2019;1
31261854;16.09.2019;1
31176276;16.09.2019;1
31239576;16.09.2019;1
31254525;16.09.2019;1
31252419;16.09.2019;1
31254429;17.09.2019;1
31249020;17.09.2019;1
31238805;17.09.2019;1
30374043;18.09.2019;1
31250988;10.10.2019;1
30580479;10.10.2019;1
31246116;10.10.2019;1
31253004;18.09.2019;1
31232139;10.10.2019;1
31256073;18.09.2019;1
31248441;18.09.2019;1
31260420;11.10.2019;1
31238586;18.09.2019;1
31251528;18.09.2019;1
30858489;18.09.2019;1
31241571;11.10.2019;1
31262508;11.10.2019;1
31236684;18.09.2019;1
31255557;18.09.2019;1
31246275;18.09.2019;1
31252920;11.10.2019;1
31261080;11.10.2019;1
31226358;11.10.2019;1
31260987;18.09.2019;1
31241640;11.10.2019;1
28180665;18.09.2019;1
31257453;11.10.2019;1
31262082;11.10.2019;1
31257486;18.09.2019;1
31218981;11.10.2019;1
31020681;11.10.2019;1
31260435;11.10.2019;1
30854331;19.09.2019;1
31230099;19.09.2019;1
31243611;19.09.2019;1
31224801;19.09.2019;1
31122495;19.09.2019;2
31240779;19.09.2019;1
31227519;12.10.2019;1
30739008;12.10.2019;1
31223385;12.10.2019;1
31226706;12.10.2019;1
27282177;12.10.2019;1
31261515;12.10.2019;1
30301476;12.10.2019;1
30144405;12.10.2019;1
31179504;13.10.2019;1
31224552;13.10.2019;2
31255911;13.10.2019;1
31229127;14.10.2019;1
31247502;15.10.2019;1
31241208;15.10.2019;1
31232622;15.10.2019;1
31060944;15.10.2019;1
31238556;01.10.2019;1
31248471;01.10.2019;1
31262082;16.10.2019;1
31255770;01.10.2019;1
31247226;01.10.2019;1
31146981;16.10.2019;1
31258659;16.10.2019;1
31246167;16.10.2019;1
31245525;01.10.2019;1
31255491;16.10.2019;1
31253223;01.10.2019;1
28055844;01.10.2019;1
31230894;01.10.2019;1
31218585;01.10.2019;1
31232400;16.10.2019;1
31242927;16.10.2019;1
31250880;16.10.2019;1
31225158;16.10.2019;1
31222590;16.10.2019;1
31281222;16.10.2019;1
31261224;16.10.2019;1
31244277;02.10.2019;1
30712536;02.10.2019;2
31212093;02.10.2019;1
31261020;16.10.2019;1
31259529;02.10.2019;1
31241559;17.10.2019;1
31028982;17.10.2019;1
31235496;02.10.2019;1
31233423;17.10.2019;1
31249527;17.10.2019;2
31246068;02.10.2019;1
31237359;17.10.2019;1
30359907;02.10.2019;1
31235622;17.10.2019;1
31207464;02.10.2019;1
31262262;17.10.2019;1
31247502;17.10.2019;1
28078569;02.10.2019;1
31249107;02.10.2019;1
31228635;17.10.2019;1
31226490;17.10.2019;1
31233327;18.10.2019;1
31261062;18.10.2019;1
31261614;18.10.2019;1
30839256;18.10.2019;1
31254024;18.10.2019;1
31217511;18.10.2019;1
31253460;03.10.2019;1
30120123;03.10.2019;1
31248717;03.10.2019;1
28120677;03.10.2019;2
31210863;03.10.2019;1
31217415;18.10.2019;1
30574392;18.10.2019;1
31244403;03.10.2019;1
31028982;03.10.2019;1
31236684;03.10.2019;1
31235871;18.10.2019;1
31141128;18.10.2019;1
31235019;03.10.2019;1
31245003;18.10.2019;1
31257546;03.10.2019;1
31243533;19.10.2019;1
27620070;03.10.2019;1
27606453;04.10.2019;1
31226799;04.10.2019;1
31242519;19.10.2019;1
31249479;19.10.2019;1
30349368;19.10.2019;1
27850047;04.10.2019;1
31238961;04.10.2019;1
31250436;19.10.2019;1
31254219;19.10.2019;1
31229640;04.10.2019;2
31259286;19.10.2019;1
31243134;19.10.2019;1
31246149;19.10.2019;1
31242249;19.10.2019;1
31260618;04.10.2019;1
31227003;19.10.2019;1
31250766;04.10.2019;1
31243518;04.10.2019;1
31252416;04.10.2019;1
31221843;04.10.2019;1
30287865;20.10.2019;1
31245990;20.10.2019;1
31238970;20.10.2019;1
31244466;20.10.2019;1
31247913;20.10.2019;1
31245972;20.10.2019;1
30725598;20.10.2019;1
31228257;04.10.2019;1
31220715;20.10.2019;1
31252500;20.10.2019;1
31218564;04.10.2019;1
31245780;20.10.2019;1
31243926;20.10.2019;1
31259199;20.10.2019;2
31240293;20.10.2019;1
31253892;20.10.2019;1
31238205;20.10.2019;1
31241640;20.10.2019;1
31240332;20.10.2019;1
31245687;20.10.2019;1
31244775;20.10.2019;1
31071081;05.10.2019;1
31242195;20.10.2019;1
27563106;05.10.2019;2
31144932;05.10.2019;1
30736623;21.10.2019;1
31233444;21.10.2019;1
31261815;21.10.2019;1
31259034;05.10.2019;1
31246275;05.10.2019;1
27994734;05.10.2019;1
31224867;21.10.2019;1
31243269;05.10.2019;1
31274850;05.10.2019;1
31241565;21.10.2019;1
31222320;21.10.2019;1
31139085;05.10.2019;1
31250880;05.10.2019;1
31240701;22.10.2019;1
31277382;22.10.2019;1
31262493;05.10.2019;1
31247655;05.10.2019;1
31219527;05.10.2019;1
31234302;06.10.2019;1
31230147;06.10.2019;2
31247475;06.10.2019;1
30495975;06.10.2019;1
30490461;06.10.2019;1
31252662;06.10.2019;1
31240806;06.10.2019;1
31233255;07.10.2019;1
31239189;22.10.2019;1
31249257;22.10.2019;1
28111749;22.10.2019;1
31236372;07.10.2019;2
31220883;08.10.2019;1
28129509;08.10.2019;1
31253280;08.10.2019;1
31230339;08.10.2019;1
28116930;23.10.2019;1
31234500;08.10.2019;1
31253781;08.10.2019;1
31064979;23.10.2019;1
31236873;23.10.2019;1
31258611;09.10.2019;1
31249257;23.10.2019;1
31247511;23.10.2019;1
31255416;23.10.2019;1
30835095;09.10.2019;1
31260042;23.10.2019;1
28145343;23.10.2019;1
31242339;23.10.2019;1
31234233;09.10.2019;1
31232190;23.10.2019;1
31247307;23.10.2019;1
31227003;23.10.2019;1
31227276;09.10.2019;1
31244673;23.10.2019;1
31226172;09.10.2019;1
31233990;09.10.2019;1
31238655;24.10.2019;1
31256190;24.10.2019;1
31248768;24.10.2019;1
31300797;24.10.2019;1
31242372;10.10.2019;1
31245780;10.10.2019;1
31244085;24.10.2019;1
30340290;24.10.2019;1
31240617;10.10.2019;1
31234428;24.10.2019;1
31247271;10.10.2019;1
30260598;10.10.2019;1
31252992;10.10.2019;1
31236495;10.10.2019;1
31261626;10.10.2019;1
31220718;10.10.2019;1
31252032;10.10.2019;1
31250802;25.10.2019;1
31243407;25.10.2019;1
31238265;25.10.2019;1
30688308;25.10.2019;1
31255104;25.10.2019;1
31051749;25.10.2019;1
31258992;25.10.2019;1
31239027;25.10.2019;1
31264806;25.10.2019;1
31064118;25.10.2019;1
31228776;25.10.2019;2
31258542;25.10.2019;1
31238796;25.10.2019;1
31252620;25.10.2019;1
31252371;26.10.2019;1
31257003;26.10.2019;1
31237962;26.10.2019;1
31262385;26.10.2019;1
28145343;26.10.2019;1
31220694;26.10.2019;1
31221054;26.02.2020;1
30665712;26.02.2020;1
31255878;26.10.2019;1
31258140;26.10.2019;1
30330705;26.10.2019;1
31253226;26.10.2019;1
31244667;27.10.2019;1
31259820;27.10.2019;1
31262361;27.10.2019;1
31037310;27.02.2020;1
27954357;27.02.2020;1
31236063;27.10.2019;1
31242597;27.10.2019;1
31247946;27.02.2020;1
31231968;27.02.2020;1
31209921;27.02.2020;1
31230147;27.10.2019;1
31257900;27.02.2020;1
31244031;27.10.2019;1
31238715;27.10.2019;1
31259019;27.10.2019;2
31245270;27.02.2020;2
30958950;27.02.2020;1
30692310;27.02.2020;1
31259829;27.02.2020;1
31232976;27.02.2020;1
31243332;27.02.2020;1
31242009;27.02.2020;1
31251696;28.10.2019;1
31260969;28.10.2019;1
31235310;28.10.2019;1
31198752;27.02.2020;1
31258926;28.10.2019;1
31249479;28.02.2020;1
30990348;29.10.2019;1
31241559;29.10.2019;1
31231455;29.10.2019;1
31251243;29.10.2019;1
31204320;28.02.2020;1
31257618;28.02.2020;2
31258491;28.02.2020;1
31221882;30.10.2019;1
31262571;28.02.2020;1
27404493;30.10.2019;1
31236195;30.10.2019;1
31219497;28.02.2020;1
31226202;28.02.2020;1
31260774;30.10.2019;1
31249437;30.10.2019;1
31256889;30.10.2019;1
31260042;30.10.2019;1
31256793;30.10.2019;1
31247799;28.02.2020;1
31223385;30.10.2019;1
31233300;29.02.2020;1
30719517;29.02.2020;1
31257666;30.10.2019;1
31226202;30.10.2019;1
31207473;30.10.2019;1
31244394;29.02.2020;2
31236804;30.10.2019;1
31219527;30.10.2019;1
31260591;31.10.2019;1
28266459;31.10.2019;1
31260822;01.03.2020;1
30850569;01.03.2020;1
31262193;02.03.2020;1
31250208;30.11.2020;1
31034667;02.03.2020;1
31233894;02.03.2020;1
30593349;02.03.2020;1
31243470;02.03.2020;1
31231632;03.03.2020;1
31228389;03.03.2020;1
31233966;03.03.2020;1
31259121;03.03.2020;1
31250295;03.03.2020;1
31244445;03.03.2020;1
28230408;04.03.2020;1
31222416;04.03.2020;1
31260042;04.03.2020;1
30752529;04.03.2020;1
31240755;04.03.2020;1
31235781;04.03.2020;1
31248201;04.03.2020;1
31227003;04.03.2020;1
30485298;04.03.2020;1
31240128;05.12.2020;1
31253280;05.03.2020;2
30775416;05.12.2020;1
31245972;05.12.2020;1
31253754;05.03.2020;1
31232643;05.03.2020;1
28230408;05.03.2020;1
31223190;05.03.2020;1
31258458;05.03.2020;1
31067031;05.03.2020;1
31259175;05.03.2020;1
31256928;06.12.2020;1
31241523;06.03.2020;1
31231632;06.03.2020;1
27954357;06.03.2020;1
31258026;06.03.2020;1
31254456;06.12.2020;1
31247307;06.12.2020;1
31239123;06.03.2020;1
31257009;06.03.2020;1
30238398;07.03.2020;1
30485298;07.03.2020;1
31229658;07.03.2020;1
31246488;08.03.2020;1
31240803;08.03.2020;1
31248231;07.12.2020;1
31247436;07.12.2020;1
28139253;30.11.2020;1
31251021;01.12.2020;1
31247571;08.12.2020;1
31240803;01.12.2020;1
31256898;01.12.2020;1
31246578;01.12.2020;1
31249419;08.12.2020;1
30744945;08.12.2020;1
28236960;08.12.2020;1
31254456;08.12.2020;1
31256790;09.12.2020;1
31229820;09.12.2020;1
31249023;02.12.2020;1
30846741;09.12.2020;1
30746955;09.12.2020;1
31252872;02.12.2020;1
31237923;02.12.2020;1
31230381;02.12.2020;1
31251786;02.12.2020;1
31223109;09.12.2020;1
31233891;09.12.2020;1
31253748;02.12.2020;1
30718431;03.12.2020;1
31237866;10.12.2020;2
31239288;10.12.2020;1
31233261;03.12.2020;1
31064118;10.12.2020;1
31243185;03.12.2020;1
31245993;03.12.2020;1
31260348;10.12.2020;1
31241523;03.12.2020;2
31229658;03.12.2020;1
31238229;04.12.2020;1
31259985;04.12.2020;1
31196223;16.12.2020;1
30922611;04.12.2020;1
30850953;17.12.2020;1
31239699;04.12.2020;1
31257630;04.12.2020;1
30617463;17.12.2020;1
31245825;17.12.2020;1
31253394;04.12.2020;1
31227039;17.12.2020;1
31249413;17.12.2020;1
31245111;17.12.2020;1
31236633;05.12.2020;1
31229109;05.12.2020;1
30469080;18.12.2020;1
31251696;18.12.2020;1
31240986;18.12.2020;1
31236060;05.12.2020;1
31247856;18.12.2020;1
31260969;18.12.2020;1
31235292;18.12.2020;1
31256241;18.12.2020;1
31253079;18.12.2020;1
31258281;18.12.2020;1
31195467;18.12.2020;1
31222656;18.12.2020;1
31240929;10.12.2020;1
31211838;19.12.2020;1
31217847;19.12.2020;1
31242105;10.12.2020;1
31138281;19.12.2020;1
31242303;11.12.2020;1
30877434;11.12.2020;1
30936000;19.12.2020;1
31244907;19.12.2020;1
31226022;11.12.2020;1
31260360;11.12.2020;1
31253085;19.12.2020;1
31139085;11.12.2020;1
27563394;11.12.2020;1
31246935;11.12.2020;1
31236090;11.12.2020;1
31222680;11.12.2020;1
31240086;11.12.2020;1
31233450;20.12.2020;1
30902403;20.12.2020;1
30926766;20.12.2020;1
31253778;11.12.2020;1
31246563;20.12.2020;1
31243101;12.12.2020;2
31244835;20.12.2020;1
31241403;12.12.2020;2
31224867;20.12.2020;1
30771714;12.12.2020;2
31232388;12.12.2020;1
30846168;12.12.2020;1
31248423;21.12.2020;2
30936000;21.12.2020;1
31251360;12.12.2020;1
27994734;09.10.2019;1
30638274;24.10.2019;1
31062492;09.10.2019;1
31239027;09.10.2019;1
31255728;09.10.2019;2
31261365;09.10.2019;1
31253181;09.10.2019;1
31221666;09.10.2019;1
31248066;24.10.2019;1
31249608;24.10.2019;1
31253052;09.10.2019;1
31230696;09.10.2019;1
31230081;09.10.2019;1
31233039;09.10.2019;1
31242303;09.10.2019;1
30413823;09.10.2019;1
31257435;24.10.2019;1
31258365;24.10.2019;1
31254402;24.10.2019;1
30501129;24.10.2019;1
27729639;24.10.2019;1
28267836;10.10.2019;1
31247112;24.10.2019;1
31230696;24.10.2019;1
31276299;10.10.2019;1
31245444;10.10.2019;1
31156386;24.10.2019;1
31237677;24.10.2019;1
31260591;24.10.2019;1
31223616;24.10.2019;1
31239390;10.10.2019;1
31256571;10.10.2019;1
31253775;25.10.2019;1
31223559;25.10.2019;1
31246032;10.10.2019;1
30703245;10.10.2019;1
31288503;10.10.2019;1
31255770;25.10.2019;1
31255425;25.10.2019;1
31231899;10.10.2019;1
31210863;10.10.2019;1
31236486;25.10.2019;1
31253571;25.10.2019;1
31253670;25.10.2019;1
31246035;25.10.2019;1
31242339;25.10.2019;1
31241571;25.10.2019;1
31240998;25.10.2019;1
27737871;25.10.2019;1
31259751;25.10.2019;1
30885843;25.10.2019;1
31243407;26.10.2019;1
27537621;26.10.2019;1
30359907;26.10.2019;1
27339984;26.10.2019;2
31255272;26.10.2019;1
31209471;26.02.2020;1
31008384;26.10.2019;1
31210008;26.10.2019;1
30712536;26.02.2020;1
30597453;26.02.2020;1
30741705;26.10.2019;1
31246701;26.10.2019;1
31255902;26.10.2019;1
27482148;27.10.2019;1
31259289;27.02.2020;1
30815940;27.02.2020;1
31225266;27.10.2019;1
30877434;27.02.2020;1
31246560;27.10.2019;1
31244763;27.02.2020;1
30902385;27.02.2020;1
31225854;27.02.2020;1
31242471;27.10.2019;1
31241808;27.10.2019;1
31260171;28.10.2019;1
31229736;27.02.2020;1
31235769;27.02.2020;1
31251771;28.10.2019;1
31251135;28.10.2019;1
30508536;28.10.2019;1
30839049;28.10.2019;1
31236801;28.02.2020;1
31233618;28.02.2020;1
31241031;29.10.2019;1
31240884;29.10.2019;1
31253250;29.10.2019;1
31245195;29.10.2019;1
31253121;28.02.2020;1
30404514;29.02.2020;1
31234674;30.10.2019;1
31235685;29.02.2020;1
31237239;30.10.2019;1
31228281;30.10.2019;1
31248354;30.10.2019;1
31020447;30.10.2019;1
